5523,"Abdul-Rassoul, M. S.; Dawah, H. A.; Othman, N. Y.",1978.,197804,"Records of insect collection (Part I) in the Natural History Research Centre, Baghdad.",Bull. Nat. Hist. Res. Cent. Univ. Baghdad 7(2):1-6.,"{Formicidae pp. 4-6.} Paper deals with Cicadelloidea, Dermaptera, and Formicidae.",PSW
4950,"Vecht, J. van der.",1957.,19570123,On some Hymenoptera from the collection of Guérin-Méneville in the Leiden Museum.,Zool. Meded. (Leiden) 35:21-31.,,PSW
5779,"Vecht, J. van der.",1975.,19750401,"The date of publication of M. Spinola's paper on the Hymenoptera collected by V. Ghiliani in Para, with notes on the Eumenidae described in this work.",Entomol. Ber. (Amst.) 35:60-63.,,PSW
3810,"Vepsäläinen, K.; Pisarski, B.",1981.,1981,The taxonomy of the |Formica rufa| group: chaos before order.,"Pp. 27-35 in: Howse, P. E., Clement, J.-L. (eds.)  Biosystematics of social insects. Systematics Association Special Volume 19.  London: Academic Press, 346 pp.",,PSW
3812,"Vepsäläinen, K.; Pisarski, B.",1982a.,198204,The structure of urban ant communities along the geographical gradient from north Finland to Poland.,"Pp. 155-168 in: Luniak, M., Pisarski, B. (eds.)  Animals in urban environment. Proceedings of the Symposium on the occasion of the 60th anniversary of the Institute Zoology of the Polish Academy of Sciences.  Wroclaw: Polska Akademia Nauk, 175 pp.",,PSW
3811,"Vepsäläinen, K.; Pisarski, B.",1982b.,19821230,Assembly of island ant communities.,Ann. Zool. Fenn. 19:327-335.,,PSW
6161,"Verhaagh, M.",1990.,199008,"The Formicidae of the rain forest in Panguana, Peru: the most diverse local ant fauna ever recorded.","Pp. 217-218 in: Veeresh, G. K., Mallik, B., Viraktamath, C. A. (eds.)  Social insects and the environment. Proceedings of the 11th International Congress of IUSSI, 1990.  New Delhi: Oxford & IBH Publishing Co., xxxi + 765 pp.",,PSW
8264,"Verhaagh, M.",1991.,,Clearing a tropical rain forest - effects on the ant fauna.,"Pp. 59-68 in: Erdelen, W., Ishwaran, N., Müller, P. (eds.)  Tropical ecosystems: systems characteristics, utilization patterns, and conservation issues.  Weikersheim: Margraf Scientific Books, 202 pp.",,PSW
1408,"Verhaagh, M.",1994a.,19940930,"|Pachycondyla luteola| (Hymenoptera, Formicidae), an inhabitant of |Cecropia| trees in Peru.",Andrias 13:215-224.,,PSW
8022,"Verhaagh, M.",1994b.,19941230,Neue Fundstellen einiger Ameisen in Südwestdeutschland.,Carolinea 52:115-118.,,Seen(PSW)
7687,"Verhaagh, M.; Rosciszewski, K.",1994.,19940930,"Ants (Hymenoptera, Formicidae) of forest and savanna in the Biosphere Reserve Beni, Bolivia.",Andrias 13:199-214.,,PSW
3333,"Vernalha, M. M.",1952.,1952,"Algumas formigas que ocorrem no Estado do Paraná (Hym. Formicidae). Subfamiliás: Dorylinae, Ponerinae, Dolichoderinae, Pseudomyrminae, Myrmicinae e Formicinae.",Arq. Biol. Tecnol. (Curitiba) 7:43-51.,,PSW
6530,"Vernier, R.",1992.,1992,"Recherche écofaunistique sur les fourmis du genre |Formica| L. de la tourbière du Cachot (Jura neuchâtelois) et hauts-marais voisins (Hymenoptera, Formicidae). I. Liste des espèces et leurs biotopes préférentiels.",Bull. Soc. Neuchâtel. Sci. Nat. 115:61-82.,,PSW
8207,"Vernier, R.",1995.,1995,"Recherche écofaunistique sur les fourmis du genre Formica L. de la Tourbière du Cachot (Jura neuchâtelois) et hauts-marais voisins (Hymenoptera, Formicidae). II. Quelques aspects de la compétition interspécifique.",Bull. Soc. Neuchâtel. Sci. Nat. 118:65-77.,Not listed in Ward et al. (1996).,PSW
3336,"Viana, M. J.; Haedo Rossi, J. A.",1957.,19570122,Primer hallazgo en el hemisferio sur de Formicidae extinguidos y catálogo mundial de los Formicidae fósiles. Primera parte.,Ameghiniana 1(1/2):108-113.,"ANTBIB Misc. Notes, p. 100.",PSW
4430,"Vick, K. W.; Drew, W. A.; Eisenbraun, E. J.; McGurk, D. J.",1969.,19690317,Comparative effectiveness of aliphatic ketones in eliciting alarm behavior in |Pogonomyrmex barbatus| and |P. comanche|.,Ann. Entomol. Soc. Am. 62:380-381.,,PSW
4432,"Vick, K. W.; Drew, W. A.; Young, J.; Eisenbraun, E. J.",1969.,19691105,Chemotaxonomic studies of ants: free amino acids.,Can. Entomol. 101:1207-1213.,,PSW
4433,"Vick, K. W.; Drew, W. A.; Young, J.; McGurk, K. J.; Eisenbraun, E. J.",1969.,19690829,Chemotaxonomic studies of ants: volatile compounds.,Can. Entomol. 101:879-882.,,PSW
2617,"Victor, T.",1839.,1839,Insectes du Caucase et des provinces transcaucasiennes.,Bull. Soc. Imp. Nat. Mosc. 12:44-68.,"{Page 47: description of Formica caduca (= Messor caducus).} See ANTBIB Misc. Notes, p.4.",Seen(BB)
1407,"Viehmeyer, H.",1904.,19040915,Experimente zu Wasmanns |Lomechusa|-Pseudogynen-Theorie und andere biologische Beobachtungen an Ameisen.,Allg. Z. Entomol. 9:334-344.,,PSW
1422,"Viehmeyer, H.",1906.,1906,Beiträge zur Ameisenfauna des Königreiches Sachsen.,"Sitzungsber. Abh. Naturwiss. Ges. ""Isis"" Dres. 1906:55-69.",Date from Bolton.,PSW
1411,"Viehmeyer, H.",1908.,19080101,Zur Koloniegründung der parasitischen Ameisen.,Biol. Centralbl. 28:18-32.,,PSW
1412,"Viehmeyer, H.",1909.,,"Bilder aus dem Ameisenleben. Naturwiss. Bibliothek (Höller, K., Ulmer, G., eds.).","Leipzig: Quelle & Meyer, viii + 159 pp.",{Not seen. Cited in Zoological Record for 1909.} Also Brown cards.,None
1425,"Viehmeyer, H.",1910a.,19100215,"Bemerkungen zu Wasmanns neuester Arbeit: Über den Ursprung des sozialen Parasitismus, der Sklaverei und der Myrmecophilie bei den Ameisen.",Zool. Anz. 35:450-457.,,PSW
1414,"Viehmeyer, H.",1910b.,19100901,Ontogenetische und phylogenetische Betrachtungen über die parasitische Koloniegründung von |Formica sanguinea|.,Biol. Centralbl. 30:569-580.,,PSW
1413,"Viehmeyer, H.",1910c.,19101001,Ueber eine erst in den letzen Jahren in Sachsen aufgefundene Ameise: |Harpagoxenus sublevis| (Nyl.).,"Korrespondenzbl. Beil. Dtsch. Entomol. Z. ""Iris"" 1910:40.",,PSW
1426,"Viehmeyer, H.",1911a.,19110201,Hochzeitsflug und Hybridation bei den Ameisen.,Dtsch. Entomol. Natl.-Bibl. 2:28-30.,"See ANTBIB Misc. Notes, p. 59.",PSW
1415,"Viehmeyer, H.",1911b.,19110502,Morphologie und Phylogenie von |Formica sanguinea|.,Zool. Anz. 37:427-441.,,PSW
1427,"Viehmeyer, H.",1912a.,19120701,"Über die Verbreitung und die geflügelten Weibchen von |Harpagoxenus sublevis| Nyl. (Hym., Form.).",Entomol. Mitt. 1:193-197.,,PSW
3537,"Viehmeyer, H.",1912b.,19121105,Ameisen aus Deutsch Neuguinea gesammelt von Dr. O. Schlaginhaufen. Nebst einem Verzeichnisse der papuanischen Arten.,Abh. Ber. K. Zool. Anthropol.-Ethnogr. Mus. Dres. 14:1-26.,,PSW
1429,"Viehmeyer, H.",1913.,19130701,Ameisen aus dem Kopal von Celebes.,Stett. Entomol. Ztg. 74:141-155.,"ANTBIB Misc. Notes, p. 92.",PSW
1431,"Viehmeyer, H.",1914a.,19140401,"Ameisen aus Perak, Bali und Ceram (Hym.) (Freiburger Molukken-Expedition), gesammelt von E. Streesemann.",Entomol. Mitt. 3:112-116.,Date from Bolton.,PSW
1428,"Viehmeyer, H.","1914b (""1913"").",191404,Neue und unvollständig bekannte Ameisen der alten Welt.,Arch. Naturgesch. (A)79(12):24-60.,"{Heft 12 is not dated, but the publication dates of adjacent issues suggest that Heft 12 was published in March or April 1914. Received at UC Berkeley library 28 April 1914.} ANTBIB Misc. Notes, p. 218. See also Bolton letter of 31.i.1992.",PSW
1432,"Viehmeyer, H.",1914c.,19140930,Papuanische Ameisen.,Dtsch. Entomol. Z. 1914:515-535.,Date from Bolton.,PSW
1433,"Viehmeyer, H.",1914d.,19141210,Mayr's Gattung |Ischnomyrmex| (Hym.) nebst Beschreibung einiger neuer Arten aus anderen Gattungen.,Zool. Jahrb. Abt. Syst. Geogr. Biol. Tiere 37:601-612.,,PSW
1434,"Viehmeyer, H.","1916a (""1915"").",191604,Ameisen von Singapore. Beobachtet und gesammelt von H. Overbeck.,Arch. Naturgesch. (A)81(8):108-168.,Date from Bolton.,PSW
1435,"Viehmeyer, H.",1916b.,19161111,Ameisen von den Philippinen und anderer Herkunft (Hym.).,Entomol. Mitt. 5:283-291.,Date from Bolton.,PSW
4438,"Viehmeyer, H.","1916c (""1915"").",1916,Zur sächsischen Ameisenfauna.,"Sitzungsber. Abh. Naturwiss. Ges. ""Isis"" Dres. 1915:61-64.","Date from Brown, Bolton, and Zool. Record (1924).",PSW
1436,"Viehmeyer, H.",1917.,19170327,Anomalien am Skelette der Ameisen (Hym.).,Entomol. Mitt. 6:66-72.,,PSW
1416,"Viehmeyer, H.","1920 (""1918"").",192004,Anleitung zum Sammeln von Ameisen.,Arch. Naturgesch. (A)84(9):160-170.,,PSW
1417,"Viehmeyer, H.",1921.,19210601,Die mitteleuropäischen Beobachtungen von |Harpagoxenus sublevis| Mayr.,Biol. Zentralbl. 41:269-278.,,PSW
1437,"Viehmeyer, H.",1922.,192206,Neue Ameisen.,Arch. Naturgesch. (A)88(7):203-220.,Date from Bolton.,PSW
1438,"Viehmeyer, H.",1923.,1923,Wissenschaftliche Ergebnisse der mit Unterstützung der Akademie der Wissenschaften in Wien aus der Erbschaft Treitl von F. Werner unternommenen zoologischen Expedition nach dem anglo-ägyptischen Sudan (Kordofan) 1914. VII. Hymenoptera A. Formicidae.,Denkschr. Akad. Wiss. Wien Math.-Naturwiss. Kl. 98:83-94.,Date from Bolton.,PSW
1418,"Viehmeyer, H.","1924a (""1923"").",192403,Polymorphismus und Ernährung bei den Ameisen.,Arch. Naturgesch. (A)89(12):1-12.,,PSW
1441,"Viehmeyer, H.",1924b.,19240809,Formiciden der australischen Faunenregion.,Entomol. Mitt. 13:219-229.,Date from Bolton.,PSW
1442,"Viehmeyer, H.",1924c.,19241107,Formiciden der australischen Faunenregion. (Fortsetzung).,Entomol. Mitt. 13:310-319.,Date from Bolton.,PSW
1439,"Viehmeyer, H.",1925a.,19250115,Formiciden der australischen Faunenregion. (Fortsetzung.),Entomol. Mitt. 14:25-39.,Date from Bolton.,PSW
1440,"Viehmeyer, H.",1925b.,19250410,Formiciden der australischen Faunenregion. (Schluss.),Entomol. Mitt. 14:139-149.,Date from Bolton.,PSW
8064,"Vierbergen, G.; Scheven, J.",1995.,199512,Nine new species and a new genus of Dominican amber ants of the tribe (Cephalotini Hymenoptera: Formicidae) [sic].,Creat. Res. Soc. Q. 32:158-170.,Also from Bolton (16.i.1996).,PSW
5889,"Viereck, H. L.",1903.,190301,"Hymenoptera of Beulah, New Mexico. [part]",Trans. Am. Entomol. Soc. 29:56-87.,{Ants pp. 72-74.},PSW
5910,"Villet, M. H.",1989.,19890703,A syndrome leading to ergatoid queens in ponerine ants (Hymenoptera: Formicidae).,J. Nat. Hist. 23:825-832.,,PSW
2597,"Villet, M. H.",1990.,19900831,"Qualitative relations of egg size, egg production and colony size in some ponerine ants (Hymenoptera: Formicidae).",J. Nat. Hist. 24:1321-1331.,,PSW
6292,"Villet, M. H.",1991a.,19910930,"Colony foundation in |Plectroctena mandibularis| F. Smith, and the evolution of ergatoid queens in |Plectroctena| (Hymenoptera: Formicidae).",J. Nat. Hist. 25:979-983.,,PSW
6533,"Villet, M. H.",1991b.,199112,"Reproduction and division of labour in |Platythyrea| cf. |cribrinodis| (Gerstaecker 1858) (Hymenoptera Formicidae): comparisons of individuals, colonies and species.",Trop. Zool. 4:209-231.,,PSW
2919,"Villet, M. H.",1992a.,199212,"The social biology of |Hagensia havilandi| (Forel 1901) (Hymenoptera Formicidae), and the origin of queenlessness in ponerine ants.",Trop. Zool. 5:195-206.,,PSW
3339,"Villet, M. H.",1992b.,1992,Exploring the biology of obligate queenlessness: social organization in Platythyreine ants.,"Pp. 291-294 in: Billen, J. P. J. (ed.)  Biology and evolution of social insects.  Leuven: Leuven University Press, ix + 390 pp.",,PSW
6364,"Villet, M. H.; Crewe, R. M.; Duncan, F. D.",1991.,19911231,Evolutionary trends in the reproductive biology of ponerine ants (Hymenoptera: Formicidae).,J. Nat. Hist. 25:1603-1610.,,PSW
5136,"Villet, M. H.; Peeters, C. P.; Crewe, R. M.",1984.,198407,The occurrence of a pygidial gland in four genera of ponerine ants (Hymenoptera: Formicidae).,J. Ga. Entomol. Soc. 19:413-416.,,PSW
6534,"Villet, M. H.; Wildman, M. H.",1991.,199112,Division of labour in the obligately queenless ant |Pachycondyla| (=|Bothroponera|) |krugeri| Forel 1910 (Hymenoptera Formicidae).,Trop. Zool. 4:233-250.,,PSW
7142,"Viswanath, B. N.; Belvadi, V. V.; Reddy, D. N. R.",1981.,1981,The sub-family Dorylinae (Hymenoptera: Formicidae) - a review.,"Pp. 205-217 in: Veeresh, G. K. (ed.)  Progress in soil biology and ecology in India.  Hebbal, Bangalore: University of Agricultural Sciences, [11] + 351 pp.","Also in Zool. Record (1981) where cited as: ""UAS Tech. Ser. Univ. Agric. Sci. Hebbal No. 37 1981: 205-217"".",PSW
4440,"Vogelsanger, E.",1938.,19380615,"Eine für die Schweiz neue Ameisenart, |Formica uralensis| Ruzsky.",Mitt. Schweiz. Entomol. Ges. 17:231-232.,,PSW
8139,"Vogrin, V.",1955.,1955,Prilog fauni Hymenoptera - Aculeata Jugoslavije.,Zast. Bilja 31(suppl.):1-74.,{Formicidae pp. 15-21.} Rec'd UCB Library 12.vii.1956,PSW
7232,"Von Sicard, N. A. E.; Anderson, M.",1986.,19860115,"The gross morphology of the stinging and non-stinging states of the ant |Tetramorium caespitum| L. (Hymenoptera, Formicidae, Myrmicinae).",Experientia (Basel) 42:30-31.,UCD Shields Q1.A1.E9.,Seen(PSW)
7882,"Vowles, D. M.",1955.,195506,The structure and connexions of the corpora pedunculata in bees and ants.,Q. J. Microsc. Sci. 96:239-255.,,Seen(PSW)
8094,"Vysoky, V.",1987.,1987,"Mravenci vrchu Trabice, Deblík a okolí Církvic (Hymenoptera, Formicoidea).",Severocesk. Prír. Príl. 1987:69-73.,Reprint rec'd from P. Werner (iii.1996).,PSW
8095,"Vysoky, V.",1988.,1988,"Príspevek k poznání mravencu Ceského stredohorí (Hymenoptera: Formicoidea) pruzkum SPR Rac, s príhlédnutím k faune okolních kopcu Rovny a Jedovina.",Zpr. Stud. Krajského Muz. Teplicích 17:23-38.,Photocopy rec'd from P. Werner (iii.1996).,PSW
4496,"Vysoky, V.",1990.,1990,Mravenci vrchu Kalvárie a okolí (Hymenoptera: Formicoidea).,Fauna Bohemiae Septentr. 14/15:41-45.,"Date of publication (year) from Werner (pers. comm., October, 1995).",PSW
7938,"Vysoky, V.",1994a.,1994,Príspevek k poznání mravencu SPR Novozámecky rybník.,Fauna Bohemiae Septentr. 19:155-160.,Photocopy rec'd from Werner (iii.1996). Also cited in Zoological Record for 1994/1995. Contribution to knowledge of ants at State Reservation Novozámecky rybník (North Bohemia).,PSW
7939,"Vysoky, V.",1994b.,1994,Mravenci zjistení na území ZOO Ustí nad Labem.,Fauna Bohemiae Septentr. 19:161-165.,Reprint rec'd from Werner (iii.1996). Also cited in Zoological Record for 1994/1995. Ants finding on the territory of ZOO Ustí nad Labem.,PSW
4591,"Vysoky, V.; Werner, P.",1987.,1987,Poznámky k vyskytu mravencu na naucné stezce Pod Vysokym Ostrym (Hymenoptera: Formicidae).,Fauna Bohemiae Septentr. 12:103-106.,"Date (year) from Werner (pers. comm., October, 1995).",PSW
4332,"Vysoky, V.; Werner, P.",1988.,1988,"Príspevek k poznání mravencu Terezínské kotliny (Hymenoptera, Formicidae).",Fauna Bohemiae Septentr. 13:133-138.,"Date (year) from Werner (pers. comm., October, 1995).",PSW
4363,"Vysoky, V.; Werner, P.",1991.,19911015,"Rozsírení mravencu rodu |Camponotus| Mayr, 1861 v severozápadních Cechách (Hym., Formicidae).",Myrmekol. Listy 1991:2-6.,,PSW
8250,"Wagner, A. C. W.","1938 (""1937"").",193802,Die Stechimmen (Aculeaten) und Goldwsepen (Chrysididen s.l.) des westlichen Norddeutschland.,Verh. Ver. Naturwiss. Heimatforsch. Hambg. 26:94-153.,{Formicidae pp. 107-109.} Not in Ward et al. (1996).,PSW
6112,"Walckenaer, C. A.",1802.,1802,"Faune parisienne, insectes. Ou histoire abrégée des insectes des environs de Paris, classés d'après le système de Fabricius. Vol. 2.","Paris: Dentu, 438 pp.","{Published between October and December 1802, according to Richards (1935:174). Ants pp. 157-167.} From Bolton, Horn & Schenkling, and original. ANTBIB Misc Notes, p. 196.",PSW(part)
6924,"Waldkircher, G.; Maschwitz, U.",1994.,199409,Silk nests of |Camponotus| species in tropical rain forest of South East Asia.,"P. 543 in: Lenoir, A., Arnold, G., Lepage, M. (eds.)  Les insectes sociaux. 12ème congrès de l'Union Internationale pour l'Étude des Insectes Sociaux. Paris, Sorbonne, 21-27 août 1994.  Paris: Université Paris Nord, xxiv + 583 pp.",,PSW
2171,"Walker, F.",1859.,185911,Characters of some apparently undescribed Ceylon insects. [part],Ann. Mag. Nat. Hist. (3)4:370-376.,Date from Bolton.,PSW
2578,"Walker, F.",1860.,186004,Characters of some apparently undescribed Ceylon insects. [part],Ann. Mag. Nat. Hist. (3)5:304-311.,Date from Bolton.,PSW
2602,"Walker, F.",1861.,1861,List of Ceylon insects.,"Pp. 442-463 in: Tennent, J. E.  Sketches of the natural history of Ceylon.  London: Longman, Green, Longman, and Roberts, xxiii + 500 pp.",{Ants p. 454.},PSW
2577,"Walker, F.",1871.,1871,"A list of Hymenoptera collected by J. K. Lord, Esq. in Egypt, in the neighbourhood of the Red Sea, and in Arabia, with descriptions of the new species.","London: E. W. Janson, vi + 59 pp.",Date from Bolton.,PSW
5656,"Walsh, B. D.","1863 (""1862"").",18630112,On the genera of Aphidae found in the United States.,Proc. Entomol. Soc. Phila. 1:294-311.,{Publication date from F. M. Brown (1964:307).} Same date from Bolton.,PSW
5706,"Walther, J. R.",1979a.,197903,"Vergleichende morphologische Betrachtung der antennalen Sensillenfelder einiger ausgewählter Aculeata (Insecta, Hymenoptera).",Z. Zool. Syst. Evolutionsforsch. 17:30-56.,,PSW
989,"Walther, J. R.",1979b.,1979,"Morphologie und Feinstruktur der Sinnesorgane auf den Geisselantennen von |Formica rufa| L. (Hymenoptera, Formicidae).",Verh. Dtsch. Zool. Ges. 72:313.,,PSW
7113,"Walther, J. R.",1980.,1980,Morphology and fine structure of the sense organs on the flagellum of |Formica rufa| L. (Hymenoptera; Formicidae). [Abstract.],"P. 437 in: Abstracts. XVI International Congress of Entomology, Kyoto, Japan 3-9 August, 1980.  Kyoto: XVI International Congress of Entomology, 480 pp.","ANTBIB Misc. Notes, p. 123.",PSW
5707,"Walther, J. R.",1981.,198110,Cuticular sense organs as characters in phylogenetic research.,Mitt. Dtsch. Ges. Allg. Angew. Entomol. 3:146-150.,,PSW
7094,"Walther, J. R.",1982.,198208,The sense organs on the flagella of ants (Formicoidea). [Abstract.],"Pp. 399-400 in: Breed, M. D., Michener, C. D., Evans, H. E. (eds.)  The biology of social insects. Proceedings of the Ninth Congress of the IUSSI, Boulder, Colorado, August 1982.  Boulder: Westview Press, xii + 420 pp.",,PSW
4099,"Walther, J. R.",1983.,1983,Antennal patterns of sensilla of the Hymenoptera - a complex character of phylogenetic reconstruction.,Verh. Naturwiss. Ver. Hambg. (N.F.)26:373-392.,,PSW
4100,"Walther, J. R.",1984.,19840810,"The antennal sensilla of the Plathythyreini (Ponerinae) in comparison to those of other ants (Hym., Formicoidea). [Abstract.]","P. 28 in: XVII International Congress of Entomology. Hamburg, Federal Republic of Germany, August 20-26, 1984. Abstract Volume.  Hamburg: XVII International Congress of Entomology, 960 pp.","ANTBIB Misc. Notes, pp. 89, 127.",PSW
7239,"Walther, J. R.",1985.,198508,"The antennal pattern of sensilla of ants (Formicoidea, Hymenoptera).",Mitt. Dtsch. Ges. Allg. Angew. Entomol. 4:173-176.,UCB BioSci. QL461.M51.,Seen(PSW)
6915,"Walther, J. R.",1994.,199409,The antennal pattern of sensilla of |Nothomyrmecia macrops| in comparison to those of other ants from the Myrmeciinae and Ponerinae.,"P. 360 in: Lenoir, A., Arnold, G., Lepage, M. (eds.)  Les insectes sociaux. 12ème congrès de l'Union Internationale pour l'Étude des Insectes Sociaux. Paris, Sorbonne, 21-27 août 1994.  Paris: Université Paris Nord, xxiv + 583 pp.",,PSW
8029,"Wang, C.",1995.,199510,"[Untitled. |Leptothorax reduncus|, new combination, attributed to Wang.]","P. 243 in: Bolton, B.  A new general catalogue of the ants of the world.  Cambridge, Mass.: Harvard University Press, 504 pp.",,Seen(PSW)
6362,"Wang, C.; Wu, J.",1991.,199112,"Taxonomic studies on the genus |Polyrhachis| Mayr of China (Hymenoptera, Formicidae). [In Chinese.]",For. Res. 4:596-601.,,PSW
6444,"Wang, C.; Wu, J.",1992a.,199205,A new species of the ant genus |Acropyga| Roger (Hymenoptera: Formicidae) of China. [In Chinese.],Sci. Silvae Sin. 28:226-229.,,PSW
7903,"Wang, C.; Wu, J.",1992b.,19920704,Two new species of genus |Camponotus| Mayr (Hymenoptera: Formicidae) from China. [Abstract.],"P. 56 in: Proceedings XIX International Congress of Entomology. Abstracts. Beijing, China, June 28 - July 4, 1992.  Beijing: XIX International Congress of Entomology, xi + 730 pp.","ANTBIB Misc. Notes, p. 170. Camponotus humerosus sp. nov., C. lasiselene sp. nov.",PSW
6445,"Wang, C.; Wu, J.",1992c.,199211,Ants of the Jianfengling forest region in Hainan Province (Hymenoptera: Formicidae). [In Chinese.],Sci. Silvae Sin. 28:561-564.,,PSW
6869,"Wang, C.; Wu, J.",1994.,199406,Second revisionary studies on genus |Camponotus| Mayr of China (Hymenoptera: Formicidae).,J. Beijing For. Univ. (Engl. Ed.) 3(1):23-34.,"ANTBIB Misc. Notes, pp. 173, 199. Also from Bolton (18.xi.1994) (ex photocopy from Rigato's library in Milan). Finally (v.1996) obtained a copy of the journal (vol.3,no.1).",PSW
6237,"Wang, C.; Xiao, G.; Wu, J.",1989a.,198906,"Taxonomic studies on the genus |Camponotus| Mayr in China (Hymenoptera, Formicidae). [part] [In Chinese.]",For. Res. 2:221-228.,,PSW
6238,"Wang, C.; Xiao, G.; Wu, J.",1989b.,198908,"Taxonomic studies on the genus |Camponotus| Mayr in China (Hymenoptera, Formicidae). [concl.] [In Chinese.]",For. Res. 2:321-328.,,PSW
8104,"Wang, M.",1992.,199212,Hymenoptera: Formicidae.,"Pp. 677-682 in: Huang, F. (ed.)  Insects of Wuling Mountains area, southwestern China. [In Chinese.]  Beijing: Science Press, x + 777 pp.","Photocopy rec'd from Wang (iii.1996). Also cited (without date) in Zoological Record for 1994/1995. Later Zool. Record cites year of publication as 1993, apparently incorrectly.",PSW
6806,"Wang, M.",1993a.,199304,Taxonomic study of the ant tribe Odontomachini in China (Hymenoptera: Formicidae). [In Chinese.],Sci. Treatise Syst. Evol. Zool. 2:219-230.,"ANTBIB Misc. Notes, p. 173.",PSW
6722,"Wang, M.",1993b.,199305,Two new species and three new records of Myrmicinae from China (Hymenoptera: Formicidae). [In Chinese.],Sinozoologia 10:433-436.,"ANTBIB Misc. Notes, p. 173.",PSW
7484,"Wang, M.",1993c.,199308,Hymenoptera: Formicidae.,"Pp. 740-748 in: Huang, C.-M. (ed.)  Animals of Longqi Mountain. [In Chinese.]  Beijing: China Forestry Publishing House, 1105 pp.","Cited in BIOSIS as: ""The series of the bioresources expedition to the Longqi Mountain Nature Reserve: animals of Longqi Mountain"".",PSW
6288,"Wang, M.; Wu, J.",1988.,198806,"[Untitled. Descriptions of new taxa: |Tetramorium reduncum| Wang et Wu, new species; |Tetramorium crepum| Wang et Wu, new species.]","Pp. 268, 269-270 in: Wang, M., Xiao, G., Wu, J.  Taxonomic studies on the genus |Tetramorium| Mayr in China (Hymenoptera, Formicidae). [In Chinese.]  For. Res. 1:264-274.",,PSW
6287,"Wang, M.; Xiao, G.",1988.,198806,"[Untitled. Descriptions of new taxa: |Tetramorium repletum| Wang et Xiao, new species; |Tetramorium jiangxiense| Wang et Xiao, new species.]","Pp. 266, 269 in: Wang, M., Xiao, G., Wu, J.  Taxonomic studies on the genus |Tetramorium| Mayr in China (Hymenoptera, Formicidae). [In Chinese.]  For. Res. 1:264-274.",,PSW
6286,"Wang, M.; Xiao, G.; Wu, J.",1988.,198806,"Taxonomic studies on the genus |Tetramorium| Mayr in China (Hymenoptera, Formicidae). [In Chinese.]",For. Res. 1:264-274.,,PSW
7110,"Wang, W.-I.",1980.,198010,Phylum Arthropoda.,"Pp. 59-153 in: Paleontological atlas of Northeast China. 2. Mesozoic and Cenozoic volume. [In Chinese.]  Beijing: Geological Publishing House, [14] + 403 pp.","{Ants pp. 152-153.} ANTBIB Misc. Notes, p. 173. Also cited in Zoological Record (1980) and in Evenhuis (1994b). Contains description of a specimen of Eomyrmex guchengziensis (p. 153).",Seen(PSW)
2176,"Ward, P. S.",1980a.,19800826,A systematic revision of the Rhytidoponera impressa group (Hymenoptera: Formicidae) in Australia and New Guinea.,Aust. J. Zool. 28:475-498.,Date from Bolton.,PSW
2303,"Ward, P. S.",1980b.,19801226,"Genetic variation and population differentiation in the Rhytidoponera impressa group, a species complex of ponerine ants (Hymenoptera: Formicidae).",Evolution 34:1060-1076.,,PSW
2304,"Ward, P. S.",1981a.,19811228,"Ecology and life history of the Rhytidoponera impressa group. I. Habitats, nest sites, and foraging behavior.",Psyche (Camb.) 88:89-108.,,PSW
2305,"Ward, P. S.",1981b.,19811228,"Ecology and life history of the Rhytidoponera impressa group. II. Colony origin, seasonal cycles, and reproduction.",Psyche (Camb.) 88:109-126.,,PSW
2307,"Ward, P. S.",1983a.,198307,Genetic relatedness and colony organization in a species complex of ponerine ants. I. Genotypic and phenotypic composition of colonies.,Behav. Ecol. Sociobiol. 12:285-299.,,PSW
2177,"Ward, P. S.",1983b.,198307,Genetic relatedness and colony organization in a species complex of ponerine ants. II. Patterns of sex ratio investment.,Behav. Ecol. Sociobiol. 12:301-307.,,PSW
2178,"Ward, P. S.",1984.,19840309,A revision of the ant genus Rhytidoponera (Hymenoptera: Formicidae) in New Caledonia.,Aust. J. Zool. 32:131-175.,Date from Bolton.,PSW
2181,"Ward, P. S.",1985a.,19850718,Taxonomic congruence and disparity in an insular ant fauna: |Rhytidoponera| in New Caledonia.,Syst. Zool. 34:140-151.,,PSW
2179,"Ward, P. S.",1985b.,1985,The Nearctic species of the genus Pseudomyrmex (Hymenoptera: Formicidae).,Quaest. Entomol. 21:209-246.,Date from Bolton.,PSW
7929,"Ward, P. S.",1986.,19861010,"Functional queens in the Australian greenhead ant, Rhytidoponera metallica (Hymenoptera: Formicidae).",Psyche (Camb.) 93:1-12.,,PSW
2310,"Ward, P. S.",1987.,198704,Distribution of the introduced Argentine ant (Iridomyrmex humilis) in natural habitats of the lower Sacramento Valley and its effects on the indigenous ant fauna.,Hilgardia 55(2):1-16.,,PSW
4960,"Ward, P. S.",1988.,19880304,"Mesic elements in the western Nearctic ant fauna: taxonomic and biological notes on Amblyopone, Proceratium, and Smithistruma (Hymenoptera: Formicidae).",J. Kans. Entomol. Soc. 61:102-124.,,PSW
4639,"Ward, P. S.",1989a.,198912,"Systematic studies on pseudomyrmecine ants: revision of the Pseudomyrmex oculatus and P. subtilissimus species groups, with taxonomic comments on other species.",Quaest. Entomol. 25:393-468.,,PSW
